qid,docno,label,iteration
2082,msmarco_passage_08_99423958,-272,0
2082,msmarco_passage_53_620998115,-272,0
2082,msmarco_passage_04_281806506,108,0
2082,msmarco_passage_04_281815983,108,0
2082,msmarco_passage_04_281825460,108,0
2082,msmarco_passage_66_708619074,233,0
2082,msmarco_passage_55_738286358,221,0
2082,msmarco_passage_08_672756935,530,0
2082,msmarco_passage_04_130638276,-346,0
2082,msmarco_passage_53_588973533,-46,0
2082,msmarco_passage_48_591410873,55,0
2082,msmarco_passage_48_592418005,55,0
2082,msmarco_passage_39_461879190,74,0
2082,msmarco_passage_48_544803655,-7,0
2082,msmarco_passage_06_728435519,-7,0
2082,msmarco_passage_40_137452930,293,0
2082,msmarco_passage_39_714339196,50,0
2082,msmarco_passage_48_593692065,114,0
2082,msmarco_passage_64_656700867,195,0
2082,msmarco_passage_44_700568174,5,0
2082,msmarco_passage_66_708474825,281,0
2082,msmarco_passage_48_591407023,343,0
2082,msmarco_passage_48_592414155,343,0
2082,msmarco_passage_49_486586223,206,0
2082,msmarco_passage_61_463017360,-509,0
2082,msmarco_passage_07_668692692,169,0
2082,msmarco_passage_24_115357404,169,0
2082,msmarco_passage_24_124649679,169,0
2082,msmarco_passage_24_169140622,169,0
2082,msmarco_passage_07_693340025,169,0
2082,msmarco_passage_24_131422228,169,0
2082,msmarco_passage_24_132570145,169,0
2082,msmarco_passage_60_838703428,77,0
2082,msmarco_passage_06_5873109,-119,0
2082,msmarco_passage_44_630731684,-119,0
2082,msmarco_passage_22_534539976,154,0
2082,msmarco_passage_24_581799600,6,0
2082,msmarco_passage_37_218307932,78,0
2082,msmarco_passage_08_460275172,103,0
2082,msmarco_passage_65_358747608,-96,0
2082,msmarco_passage_61_171511063,156,0
2082,msmarco_passage_61_171492944,156,0
2082,msmarco_passage_49_471616304,-25,0
2082,msmarco_passage_49_33133494,-24,0
2082,msmarco_passage_15_614709110,-284,0
2082,msmarco_passage_09_765865449,112,0
2082,msmarco_passage_61_834609224,112,0
2082,msmarco_passage_37_336546592,107,0
2082,msmarco_passage_36_666120681,-161,0
2082,msmarco_passage_65_783016699,275,0
2082,msmarco_passage_06_6866013,0,0
540006,msmarco_passage_58_39423436,487,0
540006,msmarco_passage_18_777446772,15,0
540006,msmarco_passage_58_39423896,92,0
540006,msmarco_passage_63_34604683,-92,0
540006,msmarco_passage_58_670545493,71,0
540006,msmarco_passage_25_833258014,80,0
540006,msmarco_passage_36_36940302,-94,0
540006,msmarco_passage_09_116947590,-134,0
540006,msmarco_passage_58_705058709,-154,0
540006,msmarco_passage_34_293290254,-183,0
540006,msmarco_passage_03_812389158,-154,0
540006,msmarco_passage_09_117883800,-236,0
540006,msmarco_passage_24_649417804,-90,0
540006,msmarco_passage_24_649418758,259,0
540006,msmarco_passage_22_52652935,-89,0
540006,msmarco_passage_22_52660154,-489,0
540006,msmarco_passage_09_116946793,-143,0
540006,msmarco_passage_58_699683220,10,0
540006,msmarco_passage_36_40034959,-181,0
540006,msmarco_passage_48_11284595,-336,0
540006,msmarco_passage_40_158087024,305,0
540006,msmarco_passage_36_40035771,-314,0
540006,msmarco_passage_36_40040198,-475,0
540006,msmarco_passage_09_116946321,-231,0
540006,msmarco_passage_39_840287794,-463,0
540006,msmarco_passage_36_40036805,-576,0
540006,msmarco_passage_58_694387158,-99,0
540006,msmarco_passage_09_117883337,-290,0
540006,msmarco_passage_09_117884297,-365,0
540006,msmarco_passage_51_425263822,82,0
540006,msmarco_passage_22_52658070,-280,0
540006,msmarco_passage_36_40037295,-96,0
540006,msmarco_passage_39_840287324,1,0
540006,msmarco_passage_19_785033767,-433,0
540006,msmarco_passage_22_52656975,-66,0
540006,msmarco_passage_36_36943949,53,0
540006,msmarco_passage_36_818909195,-192,0
540006,msmarco_passage_02_561362243,192,0
540006,msmarco_passage_17_629629300,-359,0
540006,msmarco_passage_22_52655571,19,0
540006,msmarco_passage_01_154603404,-359,0
540006,msmarco_passage_36_36943047,-105,0
540006,msmarco_passage_22_52653816,-105,0
540006,msmarco_passage_36_40037848,-205,0
540006,msmarco_passage_09_116948883,-228,0
540006,msmarco_passage_39_497540129,-20,0
540006,msmarco_passage_29_364916433,-47,0
540006,msmarco_passage_10_338346358,-217,0
540006,msmarco_passage_26_732222530,-256,0
540006,msmarco_passage_09_116947225,24,0
540006,msmarco_passage_07_788722998,24,0
540006,msmarco_passage_39_835845669,-363,0
540006,msmarco_passage_20_400757257,-86,0
540006,msmarco_passage_18_759862291,-171,0
540006,msmarco_passage_48_21261581,-284,0
540006,msmarco_passage_29_782117795,-47,0
540006,msmarco_passage_09_116948453,-384,0
540006,msmarco_passage_36_40038424,-404,0
540006,msmarco_passage_39_841296378,-108,0
540006,msmarco_passage_22_52654244,-181,0
540006,msmarco_passage_36_36941134,-225,0
540006,msmarco_passage_09_117882867,-87,0
540006,msmarco_passage_36_40039691,26,0
540006,msmarco_passage_47_737858087,-113,0
540006,msmarco_passage_47_800362691,-150,0
540006,msmarco_passage_10_194670296,16,0
540006,msmarco_passage_40_550403897,-113,0
540006,msmarco_passage_48_52422406,-86,0
540006,msmarco_passage_57_50040429,-156,0
540006,msmarco_passage_29_782326874,-254,0
540006,msmarco_passage_19_295722902,-339,0
540006,msmarco_passage_36_40038912,-393,0
540006,msmarco_passage_16_42809345,-87,0
540006,msmarco_passage_39_535919621,-326,0
540006,msmarco_passage_29_429701299,-279,0
540006,msmarco_passage_48_11418466,-212,0
540006,msmarco_passage_51_425265232,7,0
540006,msmarco_passage_50_672918989,-66,0
540006,msmarco_passage_36_36942031,-11,0
540006,msmarco_passage_47_858553991,-143,0
540006,msmarco_passage_20_218070758,-335,0
540006,msmarco_passage_20_282833788,-306,0
540006,msmarco_passage_39_840288263,-5,0
540006,msmarco_passage_28_485912287,-36,0
540006,msmarco_passage_36_36941538,-11,0
540006,msmarco_passage_36_40035314,-253,0
540006,msmarco_passage_27_589982912,-237,0
540006,msmarco_passage_12_588569088,152,0
540006,msmarco_passage_58_39424363,85,0
540006,msmarco_passage_29_782115766,-95,0
540006,msmarco_passage_22_52657530,-165,0
540006,msmarco_passage_36_381368144,-205,0
540006,msmarco_passage_09_116949320,-71,0
540006,msmarco_passage_10_400842073,-69,0
540006,msmarco_passage_40_56864141,-357,0
540006,msmarco_passage_38_589058701,-248,0
540006,msmarco_passage_48_11622045,-73,0
540006,msmarco_passage_61_256502326,-131,0
540006,msmarco_passage_40_70108005,-141,0
540006,msmarco_passage_36_40034521,-408,0
23287,msmarco_passage_02_500358436,107,0
23287,msmarco_passage_31_818053180,-309,0
23287,msmarco_passage_46_455943461,-164,0
23287,msmarco_passage_09_76334687,-339,0
23287,msmarco_passage_11_422302183,-9,0
23287,msmarco_passage_00_811354181,-183,0
23287,msmarco_passage_03_865281718,324,0
23287,msmarco_passage_03_866761012,324,0
23287,msmarco_passage_03_866773755,324,0
23287,msmarco_passage_37_406984666,324,0
23287,msmarco_passage_25_703334613,-114,0
23287,msmarco_passage_38_543634328,-203,0
23287,msmarco_passage_02_500355930,264,0
23287,msmarco_passage_42_184648743,116,0
23287,msmarco_passage_24_711477760,-375,0
23287,msmarco_passage_17_240099997,-271,0
23287,msmarco_passage_22_691904124,-398,0
23287,msmarco_passage_22_691943558,-398,0
23287,msmarco_passage_26_607486542,105,0
23287,msmarco_passage_62_724621357,-682,0
23287,msmarco_passage_32_72305075,-189,0
23287,msmarco_passage_38_376862727,-1,0
23287,msmarco_passage_25_702928253,-406,0
23287,msmarco_passage_55_523249144,31,0
23287,msmarco_passage_55_523253961,-75,0
23287,msmarco_passage_03_865272429,260,0
23287,msmarco_passage_03_866751723,260,0
23287,msmarco_passage_03_866764466,260,0
23287,msmarco_passage_37_406975398,260,0
23287,msmarco_passage_02_719226714,-54,0
23287,msmarco_passage_30_613745622,-334,0
23287,msmarco_passage_45_756420866,135,0
23287,msmarco_passage_54_300216711,-93,0
23287,msmarco_passage_52_107459832,-131,0
23287,msmarco_passage_37_720698680,-187,0
23287,msmarco_passage_25_703872082,-143,0
23287,msmarco_passage_52_158309266,-402,0
23287,msmarco_passage_11_422275427,-153,0
23287,msmarco_passage_63_651538608,-60,0
23287,msmarco_passage_03_865272976,229,0
23287,msmarco_passage_03_866752270,229,0
23287,msmarco_passage_03_866765013,229,0
23287,msmarco_passage_37_406975944,229,0
23287,msmarco_passage_52_19590082,184,0
23287,msmarco_passage_64_515534022,147,0
23287,msmarco_passage_31_175079175,-256,0
23287,msmarco_passage_31_543339733,45,0
23287,msmarco_passage_02_371479656,195,0
23287,msmarco_passage_26_607486955,-23,0
23287,msmarco_passage_17_234501315,-599,0
23287,msmarco_passage_38_511341225,-586,0
23287,msmarco_passage_44_124617275,-630,0
23287,msmarco_passage_05_32831697,-484,0
23287,msmarco_passage_59_659640227,-634,0
23287,msmarco_passage_64_515532724,106,0
23287,msmarco_passage_52_117287475,-147,0
23287,msmarco_passage_68_30625405,-494,0
23287,msmarco_passage_55_545063615,-446,0
23287,msmarco_passage_51_171761860,-331,0
23287,msmarco_passage_25_703497698,-122,0
23287,msmarco_passage_02_500355726,239,0
23287,msmarco_passage_03_270955264,-413,0
23287,msmarco_passage_10_2797802,-413,0
23287,msmarco_passage_33_783191329,-413,0
23287,msmarco_passage_10_2969363,-413,0
23287,msmarco_passage_04_101923352,-219,0
23287,msmarco_passage_52_250702766,-163,0
23287,msmarco_passage_41_589124833,-55,0
23287,msmarco_passage_26_586658040,85,0
23287,msmarco_passage_37_720571332,-83,0
23287,msmarco_passage_03_270784492,-291,0
23287,msmarco_passage_34_364604358,-531,0
23287,msmarco_passage_00_811362771,15,0
23287,msmarco_passage_07_594655665,-425,0
23287,msmarco_passage_61_326798154,-358,0
23287,msmarco_passage_52_117487720,-136,0
23287,msmarco_passage_37_209514134,7,0
23287,msmarco_passage_52_283817694,-27,0
23287,msmarco_passage_25_702746033,-354,0
23287,msmarco_passage_44_124616779,-124,0
23287,msmarco_passage_54_197358559,-317,0
23287,msmarco_passage_52_290380117,-138,0
23287,msmarco_passage_65_430444247,-642,0
23287,msmarco_passage_03_270780039,-355,0
23287,msmarco_passage_58_791856678,-138,0
23287,msmarco_passage_06_548613675,-294,0
23287,msmarco_passage_09_76308154,-502,0
23287,msmarco_passage_01_623178694,-181,0
23287,msmarco_passage_35_168600303,-545,0
23287,msmarco_passage_52_289928318,-346,0
23287,msmarco_passage_25_703525369,-351,0
23287,msmarco_passage_10_2761987,-104,0
23287,msmarco_passage_30_105557029,-294,0
23287,msmarco_passage_10_2923294,-104,0
23287,msmarco_passage_26_558810501,19,0
23287,msmarco_passage_02_15348500,19,0
23287,msmarco_passage_64_515539058,136,0
23287,msmarco_passage_30_99304722,-522,0
23287,msmarco_passage_55_523245555,-121,0
23287,msmarco_passage_00_545139513,134,0
300025,msmarco_passage_03_833777696,-577,0
300025,msmarco_passage_29_300498868,-647,0
300025,msmarco_passage_68_212793328,238,0
300025,msmarco_passage_35_594922783,153,0
300025,msmarco_passage_28_865414530,-151,0
300025,msmarco_passage_44_592233789,-266,0
300025,msmarco_passage_26_135639654,-299,0
300025,msmarco_passage_48_244666680,-64,0
300025,msmarco_passage_47_342206698,-170,0
300025,msmarco_passage_35_461936291,138,0
300025,msmarco_passage_03_463626718,138,0
300025,msmarco_passage_67_1629936,-174,0
300025,msmarco_passage_23_468319423,-380,0
300025,msmarco_passage_17_473838388,-380,0
300025,msmarco_passage_18_840121970,-380,0
300025,msmarco_passage_21_552073940,-412,0
300025,msmarco_passage_00_158178731,-28,0
300025,msmarco_passage_12_33236690,-28,0
300025,msmarco_passage_56_147392857,-412,0
300025,msmarco_passage_28_605832986,-398,0
300025,msmarco_passage_37_77317847,-21,0
300025,msmarco_passage_62_872025429,73,0
300025,msmarco_passage_67_1476721,-64,0
300025,msmarco_passage_44_61706146,-44,0
300025,msmarco_passage_05_790307216,-44,0
300025,msmarco_passage_05_790407003,-44,0
300025,msmarco_passage_28_591532942,-607,0
300025,msmarco_passage_20_281778523,-208,0
300025,msmarco_passage_10_457251442,191,0
300025,msmarco_passage_68_149059129,-21,0
300025,msmarco_passage_01_860445927,109,0
300025,msmarco_passage_68_213251933,108,0
300025,msmarco_passage_67_1777942,155,0
300025,msmarco_passage_12_60198128,-449,0
300025,msmarco_passage_31_620112557,-175,0
300025,msmarco_passage_33_503719675,99,0
300025,msmarco_passage_03_116700187,-247,0
300025,msmarco_passage_35_461931987,44,0
300025,msmarco_passage_32_786917093,-247,0
300025,msmarco_passage_13_542989873,-74,0
300025,msmarco_passage_68_261436715,-427,0
300025,msmarco_passage_01_493109923,-567,0
300025,msmarco_passage_67_1335487,74,0
300025,msmarco_passage_23_307538604,152,0
300025,msmarco_passage_23_86114964,-594,0
300025,msmarco_passage_12_412202707,-589,0
300025,msmarco_passage_02_125607648,-154,0
300025,msmarco_passage_04_561350495,-171,0
300025,msmarco_passage_60_508678466,-531,0
300025,msmarco_passage_12_15095340,-497,0
300025,msmarco_passage_10_303179548,-484,0
300025,msmarco_passage_20_736374757,-397,0
300025,msmarco_passage_19_300743164,-392,0
300025,msmarco_passage_17_488667135,-392,0
300025,msmarco_passage_26_221815452,-392,0
300025,msmarco_passage_20_25562047,-392,0
300025,msmarco_passage_20_25576140,-392,0
300025,msmarco_passage_34_830599712,-525,0
300025,msmarco_passage_29_752023711,69,0
300025,msmarco_passage_05_28772869,-612,0
300025,msmarco_passage_66_792675811,-374,0
300025,msmarco_passage_10_61171991,-372,0
300025,msmarco_passage_35_856254278,-402,0
300025,msmarco_passage_05_494940863,273,0
300025,msmarco_passage_39_805645707,-365,0
300025,msmarco_passage_50_709422800,-507,0
300025,msmarco_passage_50_764390319,-507,0
300025,msmarco_passage_46_371312367,-655,0
300025,msmarco_passage_43_238577536,-672,0
300025,msmarco_passage_11_374937088,-436,0
300025,msmarco_passage_10_457250983,147,0
300025,msmarco_passage_67_543522467,-704,0
300025,msmarco_passage_18_840119388,-473,0
300025,msmarco_passage_31_23802081,-343,0
300025,msmarco_passage_46_461393566,-278,0
300025,msmarco_passage_35_280015917,-565,0
300025,msmarco_passage_51_212299641,101,0
300025,msmarco_passage_05_857879439,-613,0
300025,msmarco_passage_31_395114935,-736,0
300025,msmarco_passage_63_195679095,-83,0
300025,msmarco_passage_35_461905003,-136,0
300025,msmarco_passage_20_434077181,-308,0
300025,msmarco_passage_14_216647508,-301,0
300025,msmarco_passage_16_820359214,-584,0
300025,msmarco_passage_03_479132438,-329,0
300025,msmarco_passage_05_181054902,-282,0
300025,msmarco_passage_67_1299285,-98,0
300025,msmarco_passage_18_228260821,-427,0
300025,msmarco_passage_01_722010666,-232,0
300025,msmarco_passage_45_272825154,-110,0
300025,msmarco_passage_45_272837599,-110,0
300025,msmarco_passage_10_710477420,-642,0
300025,msmarco_passage_67_2035358,-642,0
300025,msmarco_passage_03_848729506,-464,0
300025,msmarco_passage_19_705836672,-33,0
300025,msmarco_passage_19_705846433,-33,0
300025,msmarco_passage_11_311508131,-613,0
300025,msmarco_passage_58_729824168,-652,0
300025,msmarco_passage_66_45562386,-397,0
300025,msmarco_passage_01_811170676,-771,0
300986,msmarco_passage_48_253244347,403,0
300986,msmarco_passage_26_350243017,367,0
300986,msmarco_passage_60_672040286,318,0
300986,msmarco_passage_60_672099976,318,0
300986,msmarco_passage_14_491491316,125,0
300986,msmarco_passage_26_350239990,114,0
300986,msmarco_passage_14_491490487,147,0
300986,msmarco_passage_60_672040749,357,0
300986,msmarco_passage_60_672100439,357,0
300986,msmarco_passage_14_491489667,189,0
300986,msmarco_passage_26_350243980,373,0
300986,msmarco_passage_44_178929410,416,0
300986,msmarco_passage_42_671053391,209,0
300986,msmarco_passage_05_339916252,209,0
300986,msmarco_passage_63_826007040,244,0
300986,msmarco_passage_14_193793985,253,0
300986,msmarco_passage_60_588572280,30,0
300986,msmarco_passage_60_672038313,114,0
300986,msmarco_passage_60_672098003,114,0
300986,msmarco_passage_30_600329174,-140,0
300986,msmarco_passage_45_326378810,151,0
300986,msmarco_passage_52_724523436,133,0
300986,msmarco_passage_60_672035513,331,0
300986,msmarco_passage_60_672095203,331,0
300986,msmarco_passage_59_42639171,-428,0
300986,msmarco_passage_01_801289264,-385,0
300986,msmarco_passage_26_350240316,-79,0
300986,msmarco_passage_58_567141270,24,0
300986,msmarco_passage_63_826007528,36,0
300986,msmarco_passage_03_500285269,180,0
300986,msmarco_passage_02_562680030,206,0
300986,msmarco_passage_44_178933270,-10,0
300986,msmarco_passage_20_45967791,-194,0
300986,msmarco_passage_31_535308559,-125,0
300986,msmarco_passage_15_225348458,-359,0
300986,msmarco_passage_26_350240694,22,0
300986,msmarco_passage_14_193792580,-266,0
300986,msmarco_passage_51_530971071,-559,0
300986,msmarco_passage_60_672041151,-35,0
300986,msmarco_passage_60_672100841,-35,0
300986,msmarco_passage_55_151574959,-96,0
300986,msmarco_passage_02_308943792,-647,0
300986,msmarco_passage_02_308956402,-647,0
300986,msmarco_passage_02_308969012,-647,0
300986,msmarco_passage_28_56005375,-647,0
300986,msmarco_passage_28_55992765,-647,0
300986,msmarco_passage_31_490820815,-608,0
300986,msmarco_passage_15_718851878,-351,0
300986,msmarco_passage_04_815543932,95,0
300986,msmarco_passage_41_212377934,95,0
300986,msmarco_passage_42_681422419,-139,0
300986,msmarco_passage_24_373748098,264,0
300986,msmarco_passage_15_364916449,-482,0
300986,msmarco_passage_55_742333788,-20,0
300986,msmarco_passage_34_607554742,-254,0
300986,msmarco_passage_66_558419953,113,0
300986,msmarco_passage_51_532132796,118,0
300986,msmarco_passage_37_191926006,-414,0
300986,msmarco_passage_40_77968136,-5,0
300986,msmarco_passage_04_451515431,-78,0
300986,msmarco_passage_02_37323833,-156,0
300986,msmarco_passage_26_615313696,-156,0
300986,msmarco_passage_04_149106598,-454,0
300986,msmarco_passage_31_490828019,-583,0
300986,msmarco_passage_05_339916787,131,0
300986,msmarco_passage_42_671053926,131,0
300986,msmarco_passage_52_106975305,-301,0
300986,msmarco_passage_54_299261018,-690,0
300986,msmarco_passage_25_372620509,-508,0
300986,msmarco_passage_15_522406697,-322,0
300986,msmarco_passage_20_479416387,-216,0
300986,msmarco_passage_32_791104712,-158,0
300986,msmarco_passage_52_284498248,88,0
300986,msmarco_passage_52_724524912,297,0
300986,msmarco_passage_36_850727476,-337,0
300986,msmarco_passage_63_825999326,-200,0
300986,msmarco_passage_61_638698118,-32,0
300986,msmarco_passage_58_351104647,-383,0
300986,msmarco_passage_19_541821206,-291,0
300986,msmarco_passage_00_96901484,-451,0
300986,msmarco_passage_10_43019250,-488,0
300986,msmarco_passage_28_817645953,332,0
300986,msmarco_passage_17_856331503,-578,0
300986,msmarco_passage_20_102592467,-578,0
300986,msmarco_passage_20_102928035,-578,0
300986,msmarco_passage_32_217158779,-509,0
300986,msmarco_passage_02_25175874,-293,0
300986,msmarco_passage_14_217017465,-347,0
300986,msmarco_passage_15_519855374,-509,0
300986,msmarco_passage_14_491492111,-10,0
300986,msmarco_passage_20_479411638,-336,0
300986,msmarco_passage_59_42639714,-468,0
300986,msmarco_passage_52_106966852,-560,0
300986,msmarco_passage_34_52776019,-629,0
300986,msmarco_passage_67_817432960,89,0
300986,msmarco_passage_08_218827477,89,0
300986,msmarco_passage_23_382722085,-212,0
300986,msmarco_passage_51_570051562,-346,0
300986,msmarco_passage_51_570058560,-346,0
300986,msmarco_passage_00_96900611,-529,0
832573,msmarco_passage_36_856824266,365,0
832573,msmarco_passage_27_612382169,405,0
832573,msmarco_passage_36_856824989,341,0
832573,msmarco_passage_48_735877106,134,0
832573,msmarco_passage_06_762879377,134,0
832573,msmarco_passage_24_205383441,394,0
832573,msmarco_passage_44_615977775,322,0
832573,msmarco_passage_24_205386715,214,0
832573,msmarco_passage_36_856825277,325,0
832573,msmarco_passage_06_3120005,225,0
832573,msmarco_passage_44_615851504,225,0
832573,msmarco_passage_24_205385166,280,0
832573,msmarco_passage_23_363993876,258,0
832573,msmarco_passage_27_99103483,358,0
832573,msmarco_passage_04_289508824,358,0
832573,msmarco_passage_02_98991136,358,0
832573,msmarco_passage_59_207803404,259,0
832573,msmarco_passage_36_856825738,126,0
832573,msmarco_passage_48_735874891,363,0
832573,msmarco_passage_06_762877157,363,0
832573,msmarco_passage_04_652472890,386,0
832573,msmarco_passage_53_363897370,392,0
832573,msmarco_passage_53_363899411,511,0
832573,msmarco_passage_66_363021488,492,0
832573,msmarco_passage_51_127297458,364,0
832573,msmarco_passage_44_615956648,151,0
832573,msmarco_passage_48_735879043,334,0
832573,msmarco_passage_06_762881318,334,0
832573,msmarco_passage_24_205394914,220,0
832573,msmarco_passage_48_867940102,388,0
832573,msmarco_passage_06_775887422,388,0
832573,msmarco_passage_04_652471715,317,0
832573,msmarco_passage_04_652471247,149,0
832573,msmarco_passage_06_3269926,194,0
832573,msmarco_passage_38_599241550,295,0
832573,msmarco_passage_00_273235767,295,0
832573,msmarco_passage_44_616052972,194,0
832573,msmarco_passage_36_856579443,253,0
832573,msmarco_passage_48_735880289,162,0
832573,msmarco_passage_06_762882567,162,0
832573,msmarco_passage_28_571615341,240,0
832573,msmarco_passage_26_384265692,269,0
832573,msmarco_passage_26_377021482,269,0
832573,msmarco_passage_26_384257416,269,0
832573,msmarco_passage_26_384249140,269,0
832573,msmarco_passage_26_384273968,269,0
832573,msmarco_passage_51_860235163,269,0
832573,msmarco_passage_44_330342456,310,0
832573,msmarco_passage_04_652474540,224,0
832573,msmarco_passage_17_34876603,310,0
832573,msmarco_passage_27_619016982,104,0
832573,msmarco_passage_24_205392445,347,0
832573,msmarco_passage_28_571614889,199,0
832573,msmarco_passage_27_612379643,208,0
832573,msmarco_passage_24_203994696,288,0
832573,msmarco_passage_20_25229117,398,0
832573,msmarco_passage_21_672499771,398,0
832573,msmarco_passage_24_205387559,416,0
832573,msmarco_passage_38_599104239,423,0
832573,msmarco_passage_20_44542517,373,0
832573,msmarco_passage_48_735879883,90,0
832573,msmarco_passage_06_762882160,90,0
832573,msmarco_passage_28_571619754,219,0
832573,msmarco_passage_54_470497850,193,0
832573,msmarco_passage_48_735882301,449,0
832573,msmarco_passage_06_762884584,449,0
832573,msmarco_passage_27_99102815,309,0
832573,msmarco_passage_02_98990468,309,0
832573,msmarco_passage_04_289508156,309,0
832573,msmarco_passage_31_7919706,294,0
832573,msmarco_passage_08_248391751,6,0
832573,msmarco_passage_32_587653705,447,0
832573,msmarco_passage_27_623967352,433,0
832573,msmarco_passage_20_25229508,175,0
832573,msmarco_passage_21_672500165,175,0
832573,msmarco_passage_48_735881992,380,0
832573,msmarco_passage_06_762884274,380,0
832573,msmarco_passage_24_208574459,52,0
832573,msmarco_passage_02_205350403,61,0
832573,msmarco_passage_27_490315787,61,0
832573,msmarco_passage_26_372734184,302,0
832573,msmarco_passage_31_854283766,302,0
832573,msmarco_passage_24_205385627,184,0
832573,msmarco_passage_48_735881275,403,0
832573,msmarco_passage_06_762883555,403,0
832573,msmarco_passage_51_127292451,199,0
832573,msmarco_passage_51_127383170,286,0
832573,msmarco_passage_27_623966954,271,0
832573,msmarco_passage_66_621081207,150,0
832573,msmarco_passage_66_620769040,150,0
832573,msmarco_passage_26_377390633,342,0
832573,msmarco_passage_26_385078112,342,0
832573,msmarco_passage_26_385068019,342,0
832573,msmarco_passage_51_860430699,342,0
832573,msmarco_passage_48_735875426,230,0
832573,msmarco_passage_06_762877693,230,0
832573,msmarco_passage_25_311248763,96,0
832573,msmarco_passage_53_364301188,261,0
832573,msmarco_passage_53_362875554,261,0
832573,msmarco_passage_08_31191154,261,0
835760,msmarco_passage_04_156883639,393,0
835760,msmarco_passage_22_465100299,349,0
835760,msmarco_passage_28_789430552,286,0
835760,msmarco_passage_00_825433416,547,0
835760,msmarco_passage_64_587780076,485,0
835760,msmarco_passage_03_406876512,485,0
835760,msmarco_passage_58_363814381,485,0
835760,msmarco_passage_08_318648522,569,0
835760,msmarco_passage_42_533042728,99,0
835760,msmarco_passage_24_223806817,429,0
835760,msmarco_passage_25_809064713,385,0
835760,msmarco_passage_51_275780383,385,0
835760,msmarco_passage_51_275788154,370,0
835760,msmarco_passage_07_409117210,385,0
835760,msmarco_passage_07_409124963,370,0
835760,msmarco_passage_25_809072484,370,0
835760,msmarco_passage_30_646808423,159,0
835760,msmarco_passage_22_465099929,540,0
835760,msmarco_passage_03_866915177,-405,0
835760,msmarco_passage_00_839984182,376,0
835760,msmarco_passage_22_218953299,280,0
835760,msmarco_passage_01_156766438,406,0
835760,msmarco_passage_28_781805823,560,0
835760,msmarco_passage_10_618455500,489,0
835760,msmarco_passage_05_517223372,459,0
835760,msmarco_passage_02_116371085,363,0
835760,msmarco_passage_29_164262160,438,0
835760,msmarco_passage_27_221421544,363,0
835760,msmarco_passage_60_814093193,480,0
835760,msmarco_passage_57_246171894,119,0
835760,msmarco_passage_21_795825654,-365,0
835760,msmarco_passage_29_482632351,529,0
835760,msmarco_passage_06_748705661,355,0
835760,msmarco_passage_60_157085187,457,0
835760,msmarco_passage_48_641399700,355,0
835760,msmarco_passage_03_831382301,290,0
835760,msmarco_passage_46_424085011,448,0
835760,msmarco_passage_50_584731426,270,0
835760,msmarco_passage_30_848266581,486,0
835760,msmarco_passage_15_588172240,532,0
835760,msmarco_passage_06_745588187,394,0
835760,msmarco_passage_48_634008474,394,0
835760,msmarco_passage_53_284215612,-415,0
835760,msmarco_passage_65_731158057,-234,0
835760,msmarco_passage_08_787082193,468,0
835760,msmarco_passage_13_410111776,422,0
835760,msmarco_passage_04_170006407,-454,0
835760,msmarco_passage_02_230565823,517,0
835760,msmarco_passage_12_833050844,564,0
835760,msmarco_passage_67_816726896,354,0
