qid,docno,label,iteration
130510,8612906,6,0
130510,1494935,8,0
130510,1494930,5,0
130510,1110766,8,0
130510,1494938,7,0
130510,2174992,3,0
130510,8612909,9,0
130510,8612903,8,0
130510,8612910,7,0
130510,1494932,7,0
130510,7501557,8,0
130510,8612902,6,0
130510,3995677,7,0
130510,1494933,0,0
130510,6183638,7,0
130510,7203252,0,0
130510,6486232,5,0
130510,8514425,4,0
130510,8612904,6,0
130510,6035035,4,0
130510,1159414,4,0
130510,6763277,2,0
130510,1494937,6,0
130510,1494939,7,0
130510,2862522,5,0
130510,4022904,7,0
130510,4189500,2,0
130510,2079377,9,0
130510,1494931,8,0
130510,4022909,9,0
130510,2862515,0,0
130510,2862518,4,0
130510,6815300,8,0
130510,4089773,0,0
130510,7479905,4,0
130510,5685710,4,0
130510,3163980,7,0
130510,6881820,0,0
130510,6881821,4,0
130510,2079375,3,0
130510,7501560,1,0
130510,3913778,1,0
130510,2961568,-2,0
130510,5685711,5,0
130510,1047769,0,0
130510,6881818,1,0
130510,5685708,2,0
130510,5930018,2,0
130510,5685706,1,0
130510,5930010,1,0
130510,5791683,0,0
130510,8612905,2,0
130510,2490145,5,0
130510,5930011,2,0
130510,440983,2,0
130510,7501558,8,0
130510,7777478,-1,0
130510,2881563,-1,0
130510,1799013,0,0
130510,5685704,0,0
130510,7777480,-3,0
130510,6621100,5,0
130510,6172269,2,0
130510,566525,2,0
130510,6542823,0,0
130510,7298862,2,0
130510,1063364,0,0
130510,5415276,1,0
130510,2490152,2,0
130510,4528805,1,0
130510,7696346,3,0
130510,6542827,0,0
130510,7708723,0,0
130510,2346969,2,0
130510,7603931,5,0
130510,2961569,-2,0
130510,2942156,-2,0
130510,2420310,-2,0
130510,7997887,0,0
130510,2490150,0,0
130510,2589317,4,0
130510,1881840,4,0
130510,7792405,3,0
130510,5736989,-3,0
130510,7001679,0,0
130510,6985844,0,0
130510,7298861,-3,0
130510,5930015,-1,0
130510,4089767,1,0
130510,7207412,-5,0
130510,7001677,1,0
130510,1063368,-3,0
130510,4528808,1,0
130510,7769643,-1,0
489204,1479542,5,0
489204,1051498,5,0
489204,1950269,5,0
489204,2268657,2,0
489204,973923,6,0
489204,2163701,2,0
489204,1310106,4,0
489204,1310107,3,0
489204,1310108,3,0
489204,5583224,1,0
489204,1310101,3,0
489204,3049941,1,0
489204,7113153,5,0
489204,8737051,3,0
489204,2959687,0,0
489204,8737053,4,0
489204,5629373,5,0
489204,7116533,5,0
489204,114148,-1,0
489204,216492,5,0
489204,3980122,2,0
489204,6661536,3,0
489204,1418931,5,0
489204,678245,2,0
489204,7564977,6,0
489204,3980126,3,0
489204,8376906,4,0
489204,855969,3,0
489204,1538587,3,0
489204,1759357,4,0
489204,535375,4,0
489204,4387756,5,0
489204,7564980,5,0
489204,3075337,3,0
489204,6237430,6,0
489204,1950273,5,0
489204,855967,6,0
489204,6087671,5,0
489204,753265,4,0
489204,8594276,1,0
489204,1778458,2,0
489204,4918001,1,0
489204,1759360,1,0
489204,7718090,3,0
489204,5519177,6,0
489204,3778489,1,0
489204,4029846,5,0
489204,4387753,5,0
489204,7734612,1,0
489204,3728444,1,0
489204,4279451,4,0
489204,6237429,5,0
489204,6461840,1,0
489204,3012141,5,0
489204,3744940,5,0
489204,8594277,0,0
489204,2053095,5,0
489204,4917998,3,0
489204,465742,1,0
489204,907072,5,0
489204,6301568,3,0
489204,4918005,2,0
489204,8238825,6,0
489204,2016623,3,0
489204,5815950,6,0
489204,855964,4,0
489204,1310103,5,0
489204,5107817,6,0
489204,8376910,5,0
489204,5815958,4,0
489204,66437,4,0
489204,6665319,5,0
489204,1759354,5,0
489204,7138879,1,0
489204,7575368,2,0
489204,6327176,3,0
489204,5155014,1,0
489204,113238,2,0
489204,216490,4,0
489204,855968,3,0
489204,185675,2,0
489204,6753502,4,0
489204,2412300,2,0
489204,4901414,2,0
489204,4929952,1,0
489204,1897214,1,0
489204,6665318,3,0
489204,8420374,0,0
489204,8620356,5,0
489204,7358643,3,0
489204,6332633,-1,0
489204,678250,2,0
489204,1225589,1,0
489204,1276947,8,0
489204,152951,5,0
489204,8594274,6,0
489204,4029852,6,0
489204,3380602,4,0
489204,6672435,2,0
489204,2525903,4,0
573724,2417985,7,0
573724,394136,12,0
573724,394139,8,0
573724,3365638,13,0
573724,7384325,8,0
573724,7104826,9,0
573724,3365631,8,0
573724,5047796,12,0
573724,7104825,10,0
573724,3365633,7,0
573724,7199669,12,0
573724,7674858,10,0
573724,5310530,13,0
573724,7199675,9,0
573724,3365636,10,0
573724,8441642,13,0
573724,1165129,11,0
573724,3617636,7,0
573724,5962424,3,0
573724,1293333,6,0
573724,8444730,8,0
573724,7609926,10,0
573724,3146238,9,0
573724,8833192,12,0
573724,2002448,3,0
573724,87409,5,0
573724,5339620,11,0
573724,1816038,13,0
573724,7199667,8,0
573724,87405,10,0
573724,1165128,8,0
573724,394138,12,0
573724,1509940,9,0
573724,1509942,12,0
573724,5384308,9,0
573724,7199673,10,0
573724,7384332,11,0
573724,148753,-3,0
573724,5962426,5,0
573724,7199672,9,0
573724,1509939,5,0
573724,3365632,12,0
573724,2186124,9,0
573724,5962428,8,0
573724,3146236,10,0
573724,3546092,7,0
573724,394142,11,0
573724,7199674,2,0
573724,7609930,8,0
573724,7609928,7,0
573724,8833199,11,0
573724,1509937,9,0
573724,4017883,7,0
573724,148751,-7,0
573724,41433,7,0
573724,8047166,9,0
573724,3059590,7,0
573724,5306910,8,0
573724,5962419,5,0
573724,5962423,9,0
573724,2133806,11,0
573724,8690218,9,0
573724,3365640,9,0
573724,7964601,7,0
573724,5185671,8,0
573724,1113579,6,0
573724,4360246,5,0
573724,2021252,4,0
573724,1509944,10,0
573724,3059593,9,0
573724,394141,11,0
573724,3365639,5,0
573724,1183178,-6,0
573724,5185664,9,0
573724,5721833,5,0
573724,3644944,-8,0
573724,2986944,-1,0
573724,7589690,5,0
573724,3146240,10,0
573724,7104827,8,0
573724,4966874,0,0
573724,5017496,0,0
573724,8444727,12,0
573724,7134411,2,0
573724,1817741,-10,0
573724,6462957,0,0
573724,6496777,8,0
573724,141998,3,0
573724,6831304,3,0
573724,5209804,4,0
573724,2002445,5,0
573724,3751429,10,0
573724,3412325,7,0
573724,1005335,8,0
573724,7384331,8,0
573724,7530702,5,0
573724,87404,6,0
573724,4454641,0,0
573724,4813455,0,0
573724,104856,1,0
168216,3344828,9,0
168216,1381477,8,0
168216,3830857,8,0
168216,3174840,7,0
168216,1735360,4,0
168216,13499,6,0
168216,2265769,8,0
168216,3908773,13,0
168216,1301472,9,0
168216,290826,6,0
168216,3198687,13,0
168216,3399715,13,0
168216,6426638,12,0
168216,2069992,10,0
168216,1924800,11,0
168216,6264733,10,0
168216,3908776,11,0
168216,3908777,11,0
168216,8723467,10,0
168216,4792582,10,0
168216,8639630,10,0
168216,1301469,9,0
168216,8731621,9,0
168216,3908774,11,0
168216,2790904,12,0
168216,3033359,10,0
168216,6061718,11,0
168216,6213325,12,0
168216,8141128,10,0
168216,8731623,11,0
168216,4119829,8,0
168216,6282561,10,0
168216,7337513,12,0
168216,1924796,9,0
168216,6213322,12,0
168216,8639633,9,0
168216,3198689,12,0
168216,6426634,13,0
168216,8252763,6,0
168216,5935476,12,0
168216,4324491,8,0
168216,661750,10,0
168216,2659074,9,0
168216,8185137,10,0
168216,6061721,11,0
168216,8639627,8,0
168216,4498419,7,0
168216,1183706,9,0
168216,1301474,11,0
168216,7492755,11,0
168216,2265772,9,0
168216,6329932,4,0
168216,1301467,12,0
168216,5935477,6,0
168216,6061726,4,0
168216,2036279,11,0
168216,3198680,3,0
168216,1301465,13,0
168216,6061722,12,0
168216,3681095,12,0
168216,3399712,11,0
168216,3344834,9,0
168216,7745780,3,0
168216,1735358,8,0
168216,8185131,13,0
168216,1301471,11,0
168216,6282562,9,0
168216,8185135,12,0
168216,7337519,7,0
168216,3399713,11,0
168216,1301468,5,0
168216,1090088,9,0
168216,4324492,10,0
168216,1301466,5,0
168216,3344832,0,0
168216,5293614,7,0
168216,6282567,11,0
168216,7492748,8,0
168216,6426632,11,0
168216,8731624,6,0
168216,4792583,8,0
168216,7492752,9,0
168216,6282560,2,0
168216,8048968,-1,0
168216,5024307,10,0
168216,2069995,3,0
168216,8731625,11,0
168216,6249512,8,0
168216,5935474,11,0
168216,8185129,7,0
168216,4329739,1,0
168216,4324487,10,0
168216,8252762,2,0
168216,8252764,4,0
168216,3198682,7,0
168216,8743646,1,0
168216,3463556,10,0
168216,6264731,12,0
168216,3908779,9,0
168216,731200,4,0
1133167,5674622,4,0
1133167,8160230,6,0
1133167,8255705,8,0
1133167,190809,7,0
1133167,6467522,9,0
1133167,8160241,7,0
1133167,1883281,7,0
1133167,3953805,6,0
1133167,5674623,5,0
1133167,4443375,6,0
1133167,7093509,9,0
1133167,7793414,5,0
1133167,6299575,6,0
1133167,2276678,8,0
1133167,3421900,8,0
1133167,1824488,10,0
1133167,1883280,7,0
1133167,434126,-11,0
1133167,7093512,7,0
1133167,1883278,4,0
1133167,2613290,2,0
1133167,2623303,7,0
1133167,190806,10,0
1133167,6467518,9,0
1133167,4443370,6,0
1133167,8839920,3,0
1133167,7486597,3,0
1133167,6103289,7,0
1133167,2613293,7,0
1133167,1883277,1,0
1133167,823272,7,0
1133167,7091943,9,0
1133167,8484845,7,0
1133167,6142,3,0
1133167,8484851,9,0
1133167,7091940,7,0
1133167,6467519,8,0
1133167,4494100,0,0
1133167,4625145,7,0
1133167,7793409,7,0
1133167,8415742,7,0
1133167,4498479,6,0
1133167,823275,7,0
1133167,7218016,2,0
1133167,6112592,6,0
1133167,7218019,4,0
1133167,4443368,2,0
1133167,7195800,10,0
1133167,823279,8,0
1133167,2010281,8,0
1133167,6299574,8,0
1133167,7486599,8,0
1133167,5985458,2,0
1133167,8033645,6,0
1133167,4926204,7,0
1133167,3421904,5,0
1133167,823273,4,0
1133167,7195802,7,0
1133167,8405630,7,0
1133167,8415744,3,0
1133167,8250501,1,0
1133167,6467517,10,0
1133167,6999438,5,0
1133167,8160224,9,0
1133167,7486594,2,0
1133167,2439240,10,0
1133167,434124,7,0
1133167,2491371,7,0
1133167,3355083,10,0
1133167,5674626,0,0
1133167,6112589,4,0
1133167,8250500,-3,0
1133167,4926201,5,0
1133167,8484849,8,0
1133167,3074598,10,0
1133167,6112588,4,0
1133167,8033647,9,0
1133167,4494097,4,0
1133167,6112586,11,0
1133167,2613294,2,0
1133167,4557439,7,0
1133167,4712276,1,0
1133167,7793416,6,0
1133167,8405623,9,0
1133167,4443374,3,0
1133167,8484844,2,0
1133167,8250498,7,0
1133167,4712273,9,0
1133167,1790122,0,0
1133167,6157114,9,0
1133167,7218012,9,0
1133167,4712279,6,0
1133167,6999439,6,0
1133167,8160243,5,0
1133167,8255702,7,0
1133167,7195798,7,0
1133167,1824481,2,0
1133167,8255706,9,0
1133167,4625147,9,0
1133167,8250503,2,0
527433,8617271,9,0
527433,6186391,0,0
527433,269423,-2,0
527433,1251475,1,0
527433,4903731,1,0
527433,1101462,4,0
527433,269428,0,0
527433,2496224,-3,0
527433,7514088,-8,0
527433,8306451,0,0
527433,4958697,-1,0
527433,4958696,-1,0
527433,6743092,-9,0
527433,7607669,3,0
527433,1317224,-5,0
527433,8617275,2,0
527433,269430,0,0
527433,6045939,0,0
527433,3294600,-2,0
527433,1993699,0,0
527433,301243,1,0
527433,269425,-1,0
527433,4958693,-4,0
527433,1993691,1,0
527433,3786813,-4,0
527433,1101460,0,0
527433,1379245,2,0
527433,653103,-5,0
527433,269426,-4,0
527433,2496227,0,0
527433,5878263,-4,0
527433,8306449,1,0
527433,5501454,3,0
527433,6038397,-2,0
527433,5603301,-2,0
527433,5466810,4,0
527433,5466807,4,0
527433,269424,1,0
527433,1101457,1,0
527433,1511554,0,0
527433,4402995,0,0
527433,5479497,0,0
527433,8371764,2,0
527433,8644844,-6,0
527433,2235421,0,0
527433,8617274,4,0
527433,653104,-1,0
527433,6038398,0,0
527433,8322920,3,0
527433,6815531,-2,0
527433,4402994,-2,0
527433,2331982,-4,0
527433,7514089,-1,0
527433,6667279,0,0
527433,6897131,-7,0
527433,5603299,-1,0
527433,547444,0,0
527433,1007732,-5,0
527433,3139056,3,0
527433,1379240,4,0
527433,5479502,-1,0
527433,422236,-6,0
527433,1317225,0,0
527433,319844,-2,0
527433,2018341,0,0
527433,653097,2,0
527433,1542069,-5,0
527433,6743093,-4,0
527433,4046876,2,0
527433,269429,-1,0
527433,4402992,-3,0
527433,2565410,0,0
527433,6928819,-3,0
527433,1664523,4,0
527433,6708088,-1,0
527433,2004910,-1,0
527433,1251480,-4,0
527433,2981255,-6,0
527433,7121927,-7,0
527433,4903736,-3,0
527433,6038403,-1,0
527433,2331981,-1,0
527433,7121922,-6,0
527433,4351175,0,0
527433,4046869,-4,0
527433,3786809,1,0
527433,1251481,-3,0
527433,2722036,1,0
527433,4331594,-1,0
527433,6832897,0,0
527433,7748146,-4,0
527433,1251478,-5,0
527433,542041,0,0
527433,1753605,0,0
527433,1753610,0,0
527433,5603300,-1,0
527433,5629886,-8,0
527433,5331576,0,0
527433,5603306,0,0
527433,1721940,-5,0
1037798,8760867,2,0
1037798,8760864,0,0
1037798,3641634,7,0
1037798,8760873,2,0
1037798,4788864,0,0
1037798,3620983,7,0
1037798,4291373,-6,0
1037798,2787508,-7,0
1037798,2157456,3,0
1037798,8760868,4,0
1037798,3030655,3,0
1037798,994978,6,0
1037798,3030654,0,0
1037798,2863296,0,0
1037798,1308037,0,0
1037798,8820474,-2,0
1037798,3295328,0,0
1037798,3641640,-1,0
1037798,4297405,1,0
1037798,8760870,3,0
1037798,2572535,-1,0
1037798,4296396,-3,0
1037798,7995048,-7,0
1037798,3387556,1,0
1037798,4083926,-4,0
1037798,2914156,0,0
1037798,5099520,-2,0
1037798,8417086,-9,0
1037798,8760866,5,0
1037798,4936037,-5,0
1037798,4297400,1,0
1037798,2403951,-12,0
1037798,8087396,-8,0
1037798,8010124,-12,0
1037798,2868741,2,0
1037798,7950016,-11,0
1037798,8223340,-7,0
1037798,1520771,-2,0
1037798,3681010,0,0
1037798,5904351,-4,0
1037798,473202,-2,0
1037798,8230221,-9,0
1037798,1780966,-12,0
1037798,7822415,4,0
1037798,6912814,-4,0
1037798,2246946,-9,0
1037798,5538667,-8,0
1037798,8355398,-7,0
1037798,1499298,0,0
1037798,1520773,-2,0
1037798,4095286,3,0
1037798,7943228,0,0
1037798,1043106,-10,0
1037798,5171588,0,0
1037798,5748541,-4,0
1037798,2360248,-1,0
1037798,2256138,-1,0
1037798,4273497,-5,0
1037798,8780803,0,0
1037798,1043104,-10,0
1037798,8676400,3,0
1037798,2246945,-8,0
1037798,8553474,-4,0
1037798,6511237,-8,0
1037798,2157450,-3,0
1037798,2634475,-2,0
1037798,4974552,3,0
1037798,8760871,9,0
1037798,1232012,-13,0
1037798,4114353,2,0
1037798,4849056,-11,0
1037798,7623886,-10,0
1037798,7780938,-2,0
1037798,3227356,-3,0
1037798,3926205,-11,0
1037798,4714121,0,0
1037798,3673022,1,0
1037798,4227882,2,0
1037798,1564120,0,0
1037798,1232011,-11,0
1037798,1787250,-8,0
1037798,5003217,0,0
1037798,4759977,0,0
1037798,8224675,-6,0
1037798,5753976,-12,0
1037798,3641442,-2,0
1037798,4168908,-3,0
1037798,4482918,0,0
1037798,7967207,4,0
1037798,8717816,-2,0
1037798,5538670,-10,0
1037798,5753978,-14,0
1037798,3167284,3,0
1037798,2403955,-1,0
1037798,6511240,-5,0
1037798,1137775,2,0
1037798,8760865,5,0
1037798,5538669,-11,0
1037798,3105018,-1,0
1037798,2868739,0,0
915593,6923052,0,0
915593,82113,2,0
915593,8178998,1,0
915593,3538164,4,0
915593,82107,5,0
915593,3523599,-3,0
915593,82111,0,0
915593,210379,-3,0
915593,7742098,1,0
915593,1772930,-5,0
915593,3538162,-4,0
915593,3538167,-1,0
915593,1396701,2,0
915593,82105,0,0
915593,4691129,0,0
915593,7837086,0,0
915593,4566816,-2,0
915593,3538166,3,0
915593,1396707,-2,0
915593,82109,-8,0
915593,2210591,0,0
915593,2210593,0,0
915593,4566823,-1,0
915593,7837084,-5,0
915593,4566815,-5,0
915593,8455301,-7,0
915593,4566819,1,0
915593,8002855,4,0
915593,3523602,-3,0
915593,3538160,10,0
915593,6761346,-1,0
915593,8402968,1,0
915593,8103067,1,0
915593,5931265,1,0
915593,4566817,1,0
915593,275732,0,0
915593,2744909,0,0
915593,2923497,2,0
915593,3538165,0,0
915593,8103065,3,0
915593,1396704,-1,0
915593,8178996,4,0
915593,8402967,-1,0
915593,3538163,3,0
915593,3573479,1,0
915593,5931266,4,0
915593,8402973,0,0
915593,8179001,0,0
915593,2210594,1,0
915593,2210595,-1,0
915593,8103068,0,0
915593,8402970,2,0
915593,8402974,3,0
915593,1396706,-1,0
915593,8029533,2,0
915593,7861751,0,0
915593,8002852,2,0
915593,8179003,-4,0
915593,3890492,0,0
915593,5931270,0,0
915593,7816726,0,0
915593,8179000,-1,0
915593,6923050,1,0
915593,4566822,2,0
915593,8179005,-5,0
915593,3357360,0,0
915593,7861756,-9,0
915593,2210597,0,0
915593,8103063,-3,0
915593,2923494,3,0
915593,275728,-6,0
915593,5931271,2,0
915593,3385971,0,0
915593,3573477,-4,0
915593,8420020,-1,0
915593,8455303,-1,0
915593,3143377,-1,0
915593,8455306,2,0
915593,3375966,-2,0
915593,82110,1,0
915593,8178999,-2,0
915593,3385968,2,0
915593,3485337,0,0
915593,4910037,0,0
915593,8029532,-3,0
915593,3485338,3,0
915593,82114,0,0
915593,8402969,-1,0
915593,8455304,5,0
915593,2210596,0,0
915593,2637186,0,0
915593,1772927,-10,0
915593,7861753,-1,0
915593,2210592,0,0
915593,7861748,-1,0
915593,4834226,1,0
915593,7885529,-1,0
915593,2588143,0,0
915593,2210598,0,0
915593,5931264,-5,0
264014,6337909,5,0
264014,96854,1,0
264014,3666584,4,0
264014,1610712,2,0
264014,4834547,8,0
264014,1610714,2,0
264014,6641238,9,0
264014,96852,4,0
264014,5611210,6,0
264014,4239616,0,0
264014,3666583,1,0
264014,3764482,2,0
264014,5328095,8,0
264014,3201487,0,0
264014,2498165,4,0
264014,528379,5,0
264014,5849270,5,0
264014,2223171,6,0
264014,6501719,4,0
264014,3120993,3,0
264014,1610709,0,0
264014,8801660,3,0
264014,5635521,0,0
264014,2474341,5,0
264014,2688537,3,0
264014,5950723,6,0
264014,3577342,3,0
264014,2572557,5,0
264014,5583426,2,0
264014,7317297,0,0
264014,96857,7,0
264014,96855,8,0
264014,1610713,1,0
264014,5635519,0,0
264014,6333841,0,0
264014,3338823,3,0
264014,8193533,2,0
264014,96851,7,0
264014,96856,0,0
264014,8531389,-2,0
264014,5104401,2,0
264014,5587285,-1,0
264014,5269173,0,0
264014,5950725,2,0
264014,2991665,2,0
264014,5063302,3,0
264014,4834545,2,0
264014,7479686,0,0
264014,96859,1,0
264014,5896177,0,0
264014,3338825,9,0
264014,8623794,1,0
264014,188712,1,0
264014,935825,6,0
264014,2420367,4,0
264014,1610710,6,0
264014,3338827,8,0
264014,3720137,3,0
264014,5950722,9,0
264014,7196300,5,0
264014,6105572,9,0
264014,4021598,2,0
264014,5386309,-5,0
264014,331933,1,0
264014,5063309,3,0
264014,2718300,-5,0
264014,2438164,0,0
264014,1313260,1,0
264014,1610708,-1,0
264014,3585842,0,0
264014,3215992,-4,0
264014,3418861,-3,0
264014,3844364,0,0
264014,4647186,8,0
264014,3577344,9,0
264014,4125994,1,0
264014,8008355,-3,0
264014,5950719,8,0
264014,447992,5,0
264014,3780879,3,0
264014,7418044,1,0
264014,7326934,6,0
264014,684618,6,0
264014,1610711,8,0
264014,4615176,0,0
264014,5950726,8,0
264014,1804644,9,0
264014,340485,-4,0
264014,340490,-4,0
264014,1163962,2,0
264014,1610706,7,0
264014,4125993,1,0
264014,8531391,1,0
264014,3683674,4,0
264014,5328096,4,0
264014,5950724,8,0
264014,4834544,1,0
264014,6105566,7,0
264014,8502491,4,0
264014,421719,4,0
1121402,8052622,5,0
1121402,5189913,4,0
1121402,8052624,2,0
1121402,188213,4,0
1121402,182373,-3,0
1121402,182370,-7,0
1121402,182368,3,0
1121402,188217,0,0
1121402,188215,0,0
1121402,188218,-4,0
1121402,7125978,-1,0
1121402,182369,4,0
1121402,182372,5,0
1121402,182364,0,0
1121402,7125983,2,0
1121402,3785310,0,0
